warehouse,asset,older_name,manager_ip,vendor,new_name
TG,YH11120097,TJ-TG-A-3560X-28.254.168-E0,10.28.254.168,cisco,eas104.tg.sinanode.com
TG,YH13050004,TJ-TG-A-3560X-29.254.168-I0,10.29.254.168,cisco,ias105.tg.sinanode.com
TG,YH10100063,TJ-TG-A-3560X-28.254.29-E0,10.28.254.29,cisco,eas106.tg.sinanode.com
TG,YH08060027,TJ-TG-A-3560-28.254.167-E0,10.28.254.167,cisco,eas107.tg.sinanode.com
TG,YH11050013,TJ-TG-A-3560-29.254.167-I0,10.29.254.167,cisco,ias108.tg.sinanode.com
TG,SM16020006,TJ-TG-B-3064-28.254.5-E0,10.28.254.5,cisco,
TG,SM16020007,TJ-TG-B-3064-29.254.5-I0,10.29.254.5,cisco,
TG,XQ16050006,TJ-TG-A-3560X-28.254.169-E0,10.28.254.169,cisco,eas109.tg.sinanode.com
TG,XQ16050007,TJ-TG-A-3560X-29.254.169-I0,10.29.254.169,cisco,ias110.tg.sinanode.com
TG,YH10120154,TJ-TG-A-3560X-28.254.164-E0,10.28.254.164,cisco,eas111.tg.sinanode.com
TG,YH11080133,TJ-TG-A-3560X-29.254.164-I0,10.29.254.164,cisco,ias112.tg.sinanode.com
BX,YH12090003+YH12090004,BJ-BX-C-12508-125.22.1-EI,10.12.254.1,h3c,
BX,YH12090050,BJ-BX-A-5120-12.254.121-E0,10.12.254.121,h3c,eas1.bx.sinanode.com
BX,YH12090052,BJ-BX-A-5120-12.254.122-E0,10.12.254.122,h3c,eas2.bx.sinanode.com
BX,YH12090054,BJ-BX-A-5120-12.254.123-I/E0,10.12.254.123,h3c,
BX,YH12120029,BJ-BX-A-3560X-12.254.124-E0,10.12.254.124,cisco,eas3.bx.sinanode.com
BX,YH08060023,BJ-BX-A-3560G-12.254.128-E0,10.12.254.128,cisco,eas4.bx.sinanode.com
BX,YH12090049,BJ-BX-A-5120-12.254.21-E0,10.12.254.21,h3c,eas5.bx.sinanode.com
BX,YH12090051,BJ-BX-A-5120-12.254.22-E0,10.12.254.22,h3c,eas6.bx.sinanode.com
BX,YH12090053,BJ-BX-A-5120-12.254.23-I/E0,10.12.254.23,h3c,
BX,YH11080114,BJ-BX-A-3560X-12.254.24-I0,10.12.254.24,cisco,ias7.bx.sinanode.com
BX,YH12120077,BJ-BX-A-3560X-12.254.25-E0,10.12.254.25,cisco,eas8.bx.sinanode.com
BX,YH12090073,BJ-BX-A-5500-12.254.87-E0,10.12.254.87,h3c,eas9.bx.sinanode.com
BX,YH12090074,BJ-BX-A-5500-12.254.88-E0,10.12.254.88,h3c,eas10.bx.sinanode.com
BX,YH12090071,BJ-BX-A-5500-12.254.89-E0,10.12.254.89,h3c,eas11.bx.sinanode.com
BX,YH12090072,BJ-BX-A-5500-12.254.90-E0,10.12.254.90,h3c,eas12.bx.sinanode.com
BX,YH13100059,BJ-BX-A-4948E-13.254.100-I0,10.13.254.100,cisco,ias13.bx.sinanode.com
BX,YH13110015,BJ-BX-A-4948E-13.254.101-I0,10.13.254.101,cisco,ias14.bx.sinanode.com
BX,YH13100025,BJ-BX-A-3560X-13.254.102-I0,10.13.254.102,cisco,ias15.bx.sinanode.com
BX,YH13120015,BJ-BX-A-4948E-13.254.103-I0,10.13.254.103,cisco,ias16.bx.sinanode.com
BX,YH14050017,BJ-BX-A-4948E-13.254.104-I0,10.13.254.104,cisco,ias17.bx.sinanode.com
BX,YH13120019,BJ-BX-A-4948E-13.254.105-I0,10.13.254.105,cisco,ias18.bx.sinanode.com
BX,YH13120014,BJ-BX-A-4948E-13.254.106-I0,10.13.254.106,cisco,ias19.bx.sinanode.com
BX,YH13120017,BJ-BX-A-4948E-13.254.107-I0,10.13.254.107,cisco,ias20.bx.sinanode.com
BX,YH13120016,BJ-BX-A-4948E-13.254.108-I0,10.13.254.108,cisco,ias21.bx.sinanode.com
BX,YH13100026,BJ-BX-A-4948E-13.254.109-I0,10.13.254.109,cisco,ias22.bx.sinanode.com
BX,YH13100027,BJ-BX-A-4948E-13.254.110-I0,10.13.254.110,cisco,ias23.bx.sinanode.com
BX,YH13100028,BJ-BX-A-4948E-13.254.111-I0,10.13.254.111,cisco,ias24.bx.sinanode.com
BX,YH13100029,BJ-BX-A-4948E-13.254.112-I0,10.13.254.112,cisco,ias25.bx.sinanode.com
BX,YH14050019,BJ-BX-A-4948E-13.254.113-I0,10.13.254.113,cisco,ias26.bx.sinanode.com
BX,YH13100030,BJ-BX-A-4948E-13.254.114-I0,10.13.254.114,cisco,ias27.bx.sinanode.com
BX,YH13100017,BJ-BX-A-3560X-13.254.115-I0,10.13.254.115,cisco,ias28.bx.sinanode.com
BX,YH13100019,BJ-BX-A-3560X-13.254.116-I0,10.13.254.116,cisco,ias29.bx.sinanode.com
BX,YH13100020,BJ-BX-A-3560X-13.254.117-I0,10.13.254.117,cisco,ias30.bx.sinanode.com
BX,YH13060004,BJ-BX-A-3560X-13.254.119-I0,10.13.254.119,cisco,ias31.bx.sinanode.com
BX,YH13060005,BJ-BX-A-3560X-13.254.120-I0,10.13.254.120,cisco,ias32.bx.sinanode.com
BX,YH14070013,BJ-BX-A-4948E-13.254.121-I0,10.13.254.121,cisco,ias33.bx.sinanode.com
BX,YH14060006,BJ-BX-A-4948E-13.254.122-I0,10.13.254.122,cisco,ias34.bx.sinanode.com
BX,YH13110007,BJ-BX-A-4948E-13.254.123-I0,10.13.254.123,cisco,ias35.bx.sinanode.com
BX,YH13100018,BJ-BX-A-3560X-13.254.124-I0,10.13.254.124,cisco,ias36.bx.sinanode.com
BX,YH13100079,BJ-BX-A-3560X-13.254.125-I0,10.13.254.125,cisco,ias37.bx.sinanode.com
BX,YH13060001,BJ-BX-A-3560X-13.254.126-IM0,10.13.254.126,cisco,
BX,YH13060002,BJ-BX-A-3560X-13.254.127-IM0,10.13.254.127,cisco,
BX,YH13060009,BJ-BX-A-3560X-13.254.128-IM0,10.13.254.128,cisco,
BX,YH13060008,BJ-BX-A-3560X-13.254.129-IM0,10.13.254.129,cisco,
BX,YH13060007,BJ-BX-A-3560X-13.254.131-IM0,10.13.254.131,cisco,
BX,YH13060006,BJ-BX-A-3560X-13.254.132-IM0,10.13.254.132,cisco,
BX,YH13080002,BJ-BX-A-3560X-13.254.133-I0,10.13.254.133,cisco,ias38.bx.sinanode.com
BX,YH13080001,BJ-BX-A-3560X-13.254.134-I0,10.13.254.134,cisco,ias39.bx.sinanode.com
BX,YH12100021,BJ-BX-A-3560X-13.254.135-IM0,10.13.254.135,cisco,
BX,YH12100022,BJ-BX-A-3560X-13.254.136-IM0,10.13.254.136,cisco,
BX,YH12100008,BJ-BX-A-3560X-13.254.137-IM0,10.13.254.137,cisco,
BX,YH12100010,BJ-BX-A-3560X-13.254.138-IM0,10.13.254.138,cisco,
BX,YH13060003,BJ-BX-A-3560X-13.254.139-IM0,10.13.254.139,cisco,
BX,YH12100011,BJ-BX-A-3560X-13.254.140-IM0,10.13.254.140,cisco,
BX,YH12100012,BJ-BX-A-3560X-13.254.141-IM0,10.13.254.141,cisco,
BX,YH12100013,BJ-BX-A-3560X-13.254.142-IM0,10.13.254.142,cisco,
BX,YH12100014,BJ-BX-A-3560X-13.254.143-IM0,10.13.254.143,cisco,
BX,YH12090007,BJ-BX-A-3560X-13.254.144-IM0,10.13.254.144,cisco,
BX,YH12090010,BJ-BX-A-3560X-13.254.145-IM0,10.13.254.145,cisco,
BX,YH12090011,BJ-BX-A-3560X-13.254.146-IM0,10.13.254.146,cisco,
BX,YH12090012,BJ-BX-A-3560X-13.254.147-IM0,10.13.254.147,cisco,
BX,YH14080003,BJ-BX-A-4948E-13.254.148-I0,10.13.254.148,cisco,ias40.bx.sinanode.com
BX,YH12090015,BJ-BX-A-3560X-13.254.149-IM0,10.13.254.149,cisco,
BX,YH12090016,BJ-BX-A-3560X-13.254.150-IM0,10.13.254.150,cisco,
BX,YH12090013,BJ-BX-A-3560X-13.254.151-IM0,10.13.254.151,cisco,
BX,YH12120056,BJ-BX-A-3560X-13.254.182-I0,10.13.254.182,cisco,ias41.bx.sinanode.com
BX,YH14080011,BJ-BX-A-4948E-13.254.190-I0,10.13.254.190,cisco,ias42.bx.sinanode.com
BX,YH14080012,BJ-BX-A-4948E-13.254.191-I0,10.13.254.191,cisco,ias43.bx.sinanode.com
BX,YH14080013,BJ-BX-A-4948E-13.254.192-I0,10.13.254.192,cisco,ias44.bx.sinanode.com
BX,YH14120009,BJ-BX-A-4948E-13.254.193-I0,10.13.254.193,cisco,ias45.bx.sinanode.com
BX,YH14120010,BJ-BX-A-4948E-13.254.194-I0,10.13.254.194,cisco,ias46.bx.sinanode.com
BX,YH14080014,BJ-BX-A-4948E-13.254.195-I0,10.13.254.195,cisco,ias47.bx.sinanode.com
BX,YH13100031,BJ-BX-A-4948E-13.254.196-I0,10.13.254.196,cisco,ias48.bx.sinanode.com
BX,YH14010032,BJ-BX-A-4948E-13.254.197-I0,10.13.254.197,cisco,ias49.bx.sinanode.com
BX,YH13100032,BJ-BX-A-4948E-13.254.198-I0,10.13.254.198,cisco,ias50.bx.sinanode.com
BX,YH14040021,BJ-BX-A-4948E-13.254.199-I0,10.13.254.199,cisco,ias51.bx.sinanode.com
BX,YH12090001,BJ-BX-C-N7K-13.254.2-IP,10.13.254.2,cisco,
BX,YH13100033,BJ-BX-A-4948E-13.254.200-I0,10.13.254.200,cisco,ias52.bx.sinanode.com
BX,YH13100035,BJ-BX-A-4948E-13.254.201-I0,10.13.254.201,cisco,ias53.bx.sinanode.com
BX,YH13100036,BJ-BX-A-4948E-13.254.202-I0,10.13.254.202,cisco,ias54.bx.sinanode.com
BX,YH13100041,BJ-BX-A-4948E-13.254.203-I0,10.13.254.203,cisco,ias55.bx.sinanode.com
BX,YH14010029,BJ-BX-A-4948E-13.254.204-I0,10.13.254.204,cisco,ias56.bx.sinanode.com
BX,YH14120006,BJ-BX-A-4948E-13.254.205-I0,10.13.254.205,cisco,ias57.bx.sinanode.com
BX,YH13100038,BJ-BX-A-4948E-13.254.206-I0,10.13.254.206,cisco,ias58.bx.sinanode.com
BX,YH14110003,BJ-BX-A-4948E-13.254.207-I0,10.13.254.207,cisco,ias59.bx.sinanode.com
BX,YH14120007,BJ-BX-A-4948E-13.254.208-I0,10.13.254.208,cisco,ias60.bx.sinanode.com
BX,YH14120011,BJ-BX-A-4948E-13.254.209-I0,10.13.254.209,cisco,ias61.bx.sinanode.com
BX,YH12090008,BJ-BX-A-3560X-13.254.21-IM0,10.13.254.21,cisco,
BX,YH14120012,BJ-BX-A-4948E-13.254.210-I0,10.13.254.210,cisco,ias62.bx.sinanode.com
BX,YH14120013,BJ-BX-A-4948E-13.254.211-I0,10.13.254.211,cisco,ias63.bx.sinanode.com
BX,YH14120014,BJ-BX-A-4948E-13.254.212-I0,10.13.254.212,cisco,ias64.bx.sinanode.com
BX,YH14070009,BJ-BX-A-5800-13.254.214-I0,10.13.254.214,h3c,ias65.bx.sinanode.com
BX,YH14070019,BJ-BX-A-5800-13.254.215-I0,10.13.254.215,h3c,ias66.bx.sinanode.com
BX,YH14120015,BJ-BX-A-4948E-13.254.216-I0,10.13.254.216,cisco,ias67.bx.sinanode.com
BX,YH14120016,BJ-BX-A-4948E-13.254.217-I0,10.13.254.217,cisco,ias68.bx.sinanode.com
BX,YH14120025,BJ-BX-A-4948E-13.254.218-I0,10.13.254.218,cisco,ias69.bx.sinanode.com
BX,YH14120024,BJ-BX-A-4948E-13.254.219-I0,10.13.254.219,cisco,ias70.bx.sinanode.com
BX,YH12090009,BJ-BX-A-3560X-13.254.22-IM0,10.13.254.22,cisco,
BX,YH15010018,BJ-BX-A-4948E-13.254.220-I0,10.13.254.220,cisco,ias71.bx.sinanode.com
BX,YH15010019,BJ-BX-A-4948E-13.254.221-I0,10.13.254.221,cisco,ias72.bx.sinanode.com
BX,YH12120084,BJ-BX-A-3560X-13.254.223-I0,10.13.254.223,cisco,ias73.bx.sinanode.com
BX,YH14040009,BJ-BX-A-4849E-13.254.23-I0,10.13.254.23,cisco,ias74.bx.sinanode.com
BX,YH14040012,BJ-BX-A-4948E-13.254.24-I0,10.13.254.24,cisco,ias75.bx.sinanode.com
BX,YH14040013,BJ-BX-A-4948E-13.254.25-I0,10.13.254.25,cisco,ias76.bx.sinanode.com
BX,YH14010056,BJ-BX-A-4948E-13.254.29-I0,10.13.254.29,cisco,ias77.bx.sinanode.com
BX,YH12090002,BJ-BX-C-N7K-13.254.3-IP,10.13.254.3,cisco,
BX,YH14010057,BJ-BX-A-4948E-13.254.30-I0,10.13.254.30,cisco,ias78.bx.sinanode.com
BX,YH14010058,BJ-BX-A-4948E-13.254.31-I0,10.13.254.31,cisco,ias79.bx.sinanode.com
BX,YH14010071,BJ-BX-A-4948E-13.254.32-I0,10.13.254.32,cisco,ias80.bx.sinanode.com
BX,YH14030005,BJ-BX-A-4948E-13.254.33-I0,10.13.254.33,cisco,ias81.bx.sinanode.com
BX,YH13120001,BJ-BX-A-4948E-13.254.34-I0,10.13.254.34,cisco,ias82.bx.sinanode.com
BX,YH14030002,BJ-BX-A-4948E-13.254.35-I0,10.13.254.35,cisco,ias83.bx.sinanode.com
BX,YH14030003,BJ-BX-A-4948E-13.254.36-I0,10.13.254.36,cisco,ias84.bx.sinanode.com
BX,YH14030004,BJ-BX-A-4948E-13.254.37-I0,10.13.254.37,cisco,ias85.bx.sinanode.com
BX,YH14010021,BJ-BX-A-4948E-13.254.38-I0,10.13.254.38,cisco,ias86.bx.sinanode.com
BX,YH14010043,BJ-BX-A-4948E-13.254.39-I0,10.13.254.39,cisco,ias87.bx.sinanode.com
BX,YH14010044,BJ-BX-A-4948E-13.254.40-I0,10.13.254.40,cisco,ias88.bx.sinanode.com
BX,YH14010045,BJ-BX-A-4948E-13.254.41-I0,10.13.254.41,cisco,ias89.bx.sinanode.com
BX,YH14040001,BJ-BX-A-4948E-13.254.42-I0,10.13.254.42,cisco,ias90.bx.sinanode.com
BX,YH14010048,BJ-BX-A-4948E-13.254.43-I0,10.13.254.43,cisco,ias91.bx.sinanode.com
BX,YH14010049,BJ-BX-A-4948E-13.254.44-I0,10.13.254.44,cisco,ias92.bx.sinanode.com
BX,YH14010050,BJ-BX-A-4948E-13.254.45-I0,10.13.254.45,cisco,ias93.bx.sinanode.com
BX,YH14010051,BJ-BX-A-4948E-13.254.46-I0,10.13.254.46,cisco,ias94.bx.sinanode.com
BX,YH14010015,BJ-BX-A-4948E-13.254.47-I0,10.13.254.47,cisco,ias95.bx.sinanode.com
BX,YH14010016,BJ-BX-A-4948E-13.254.48-I0,10.13.254.48,cisco,ias96.bx.sinanode.com
BX,YH14010022,BJ-BX-A-4948E-13.254.49-I0,10.13.254.49,cisco,ias97.bx.sinanode.com
BX,YH14040022,BJ-BX-A-4948E-13.254.50-I0,10.13.254.50,cisco,ias98.bx.sinanode.com
BX,YH14040023,BJ-BX-A-4948E-13.254.51-I0,10.13.254.51,cisco,ias99.bx.sinanode.com
BX,YH14010023,BJ-BX-A-4948E-13.254.52-I0,10.13.254.52,cisco,ias100.bx.sinanode.com
BX,YH14010024,BJ-BX-A-4948E-13.254.53-I0,10.13.254.53,cisco,ias101.bx.sinanode.com
BX,YH14010027,BJ-BX-A-4948E-13.254.54-I0,10.13.254.54,cisco,ias102.bx.sinanode.com
BX,YH14010007,BJ-BX-A-4948E-13.254.55-I0,10.13.254.55,cisco,ias103.bx.sinanode.com
BX,YH14010008,BJ-BX-A-4948E-13.254.56-I0,10.13.254.56,cisco,ias104.bx.sinanode.com
BX,YH14010009,BJ-BX-A-4948E-13.254.57-I0,10.13.254.57,cisco,ias105.bx.sinanode.com
BX,YH14010010,BJ-BX-A-4948E-13.254.58-I0,10.13.254.58,cisco,ias106.bx.sinanode.com
BX,YH14040024,BJ-BX-A-4948E-13.254.59-I0,10.13.254.59,cisco,ias107.bx.sinanode.com
BX,YH14010011,BJ-BX-A-4948E-13.254.60-I0,10.13.254.60,cisco,ias108.bx.sinanode.com
BX,YH14010012,BJ-BX-A-4948E-13.254.61-I0,10.13.254.61,cisco,ias109.bx.sinanode.com
BX,YH14010013,BJ-BX-A-4948E-13.254.62-I0,10.13.254.62,cisco,ias110.bx.sinanode.com
BX,YH14010014,BJ-BX-A-4948E-13.254.63-I0,10.13.254.63,cisco,ias111.bx.sinanode.com
BX,YH13120011,BJ-BX-A-4948E-13.254.64-I0,10.13.254.64,cisco,ias112.bx.sinanode.com
BX,YH13120012,BJ-BX-A-4948E-13.254.65-I0,10.13.254.65,cisco,ias113.bx.sinanode.com
BX,YH13120013,BJ-BX-A-4948E-13.254.66-IO,10.13.254.66,cisco,
BX,YH13120021,BJ-BX-A-4948E-13.254.67-I0,10.13.254.67,cisco,ias114.bx.sinanode.com
BX,YH14040025,BJ-BX-A-4948E-13.254.68-I0,10.13.254.68,cisco,ias115.bx.sinanode.com
BX,YH13120022,BJ-BX-A-4948E-13.254.69-I0,10.13.254.69,cisco,ias116.bx.sinanode.com
BX,YH13120023,BJ-BX-A-4948E-13.254.70-I0,10.13.254.70,cisco,ias117.bx.sinanode.com
BX,YH13120024,BJ-BX-A-4948E-13.254.71-I0,10.13.254.71,cisco,ias118.bx.sinanode.com
BX,YH14010006,BJ-BX-A-4948E-13.254.72-I0,10.13.254.72,cisco,ias119.bx.sinanode.com
BX,YH12100015,BJ-BX-A-3560X-13.254.73-IM0,10.13.254.73,cisco,
BX,YH12100016,BJ-BX-A-3560X-13.254.74-IM0,10.13.254.74,cisco,
BX,YH12100019,BJ-BX-A-3560X-13_254_75-IM0,10.13.254.75,cisco,
BX,YH12100020,BJ-BX-A-3560X-13.254.76-IM0,10.13.254.76,cisco,
BX,YH14050015,BJ-BX-A-4948E-13.254.77-I0,10.13.254.77,cisco,ias120.bx.sinanode.com
BX,YH12100023,BJ-BX-A-3560X-13.254.78-IM0,10.13.254.78,cisco,
BX,YH12100024,BJ-BX-A-3560X-13.254.79-IM0,10.13.254.79,cisco,
BX,YH12100025,BJ-BX-A-3560X-13.254.80-IM0,10.13.254.80,cisco,
BX,YH12090014,BJ-BX-A-3560X-13.254.81-IM0,10.13.254.81,cisco,
BX,YH15010022,BJ-BX-A-4948E-13.254.87-I0,10.13.254.87,cisco,ias121.bx.sinanode.com
BX,YH15010037,BJ-BX-A-4948E-13.254.88-I0,10.13.254.88,cisco,ias122.bx.sinanode.com
BX,YH15010038,BJ-BX-A-4948E-13.254.89-I0,10.13.254.89,cisco,ias123.bx.sinanode.com
BX,YH15010039,BJ-BX-A-4948E-13.254.90-I0,10.13.254.90,cisco,ias124.bx.sinanode.com
BX,YH14080001,BJ-BX-A-4948E-13.254.91-I0,10.13.254.91,cisco,ias125.bx.sinanode.com
BX,YH14080002,BJ-BX-A-4948E-13.254.92-I0,10.13.254.92,cisco,ias126.bx.sinanode.com
BX,YH14040007,BJ-BX-A-4948E-13.254.93-I0,10.13.254.93,cisco,ias127.bx.sinanode.com
BX,YH14040008,BJ-BX-A-4948E-13.254.94-I0,10.13.254.94,cisco,ias128.bx.sinanode.com
BX,YH14050016,BJ-BX-A-4948E-13.254.95-I0,10.13.254.95,cisco,ias129.bx.sinanode.com
BX,YH14040010,BJ-BX-A-4948E-13.254.96-I0,10.13.254.96,cisco,ias130.bx.sinanode.com
BX,YH14040011,BJ-BX-A-4948E-13.254.97-I0,10.13.254.97,cisco,ias131.bx.sinanode.com
BX,YH14040015,BJ-BX-A-4948E-13.254.99-I0,10.13.254.99,cisco,ias132.bx.sinanode.com
BX,YH13070009,BJ-BX-A-5800-13.254.154-I0,10.13.254.154,h3c,ias133.bx.sinanode.com
BX,YH14110030,BJ-BX-C-5820-126.157.193-E0,123.126.157.193,h3c,
BX,DH16120003,BJ-BX-A-5820-12.254.83-E0,10.12.254.83,h3c,eas134.bx.sinanode.com
BX,DH16120005,BJ-BX-A-5820-12.254.84-E0,10.12.254.84,h3c,eas135.bx.sinanode.com
BX,XQ16090022,BJ-BX-A-4948E-12.254.85-E0,10.12.254.85,cisco,eas136.bx.sinanode.com
BX,XQ16090024,BJ-BX-A-4948E-12.254.86-E0,10.12.254.86,cisco,eas137.bx.sinanode.com
BX,YH13080004,BJ-BX-A-3560X-13.254.118,10.13.254.118,cisco,
BX,YH13090006,BJ-BX-A-5800-13.254.153-I0,10.13.254.153,h3c,ias138.bx.sinanode.com
BX,XQ16090026,BJ-BX-A-4948E-13.254.155-I0,10.13.254.155,cisco,ias139.bx.sinanode.com
BX,XQ16100001,BJ-BX-A-4948E-13.254.156-I0,10.13.254.156,cisco,ias140.bx.sinanode.com
BX,XQ16090031,BJ-BX-A-4948E-13.254.158-I0,10.13.254.158,cisco,ias141.bx.sinanode.com
BX,SM17010011,BJ-BX-A-5800-13.254.165-I0,10.13.254.165,h3c,ias142.bx.sinanode.com
BX,SM17010012,BJ-BX-A-5800-13.254.167-I0,10.13.254.167,h3c,ias143.bx.sinanode.com
BX,SM17010013,BJ-BX-A-5800-13.254.168-I0,10.13.254.168,h3c,ias144.bx.sinanode.com
BX,DH16120004,BJ-BX-A-5820-13.254.83-I0,10.13.254.83,h3c,ias145.bx.sinanode.com
BX,DH16120006,BJ-BX-A-5820-13.254.84-I0,10.13.254.84,h3c,ias146.bx.sinanode.com
BX,XQ16090023,BJ-BX-A-4948E-13.254.85-I0,10.13.254.85,cisco,ias147.bx.sinanode.com
BX,XQ16090025,BJ-BX-A-4948E-13.254.86-I0,10.13.254.86,cisco,ias148.bx.sinanode.com
BX,SM17010020,BJ-BX-A-5800-13.254.169-I0,10.13.254.169,h3c,ias149.bx.sinanode.com
TC,YH14110004,BJ-TC-A-5820-73.254.106-I0,10.73.254.106,h3c,ias1.tc.sinanode.com
TC,YH12110030,BJ-TC-A-3560-73.254.30-I0,10.73.254.30,cisco,ias2.tc.sinanode.com
TC,YH11040028+YH08030007,BJ-TC-C-6509-125.104.1-ES,10.72.254.1,cisco,
TC,YH11040066,BJ-TC-A-3560X-72.254.121-E0,10.72.254.121,cisco,eas3.tc.sinanode.com
TC,YH11040067,BJ-TC-A-3560X-72.254.122-E0,10.72.254.122,cisco,eas4.tc.sinanode.com
TC,YH11040068,BJ-TC-A-3560X-72.254.123-E0,10.72.254.123,cisco,eas5.tc.sinanode.com
TC,YH11040069,BJ-TC-A-3560X-72.254.124-E0,10.72.254.124,cisco,eas6.tc.sinanode.com
TC,YH11040070,BJ-TC-A-3560X-72.254.125-E0,10.72.254.125,cisco,eas7.tc.sinanode.com
TC,YH11040071,BJ-TC-A-3560X-72.254.126-E0,10.72.254.126,cisco,eas8.tc.sinanode.com
TC,YH11040072,BJ-TC-A-3560G-72.254.127-E0,10.72.254.127,cisco,eas9.tc.sinanode.com
TC,YH11040073,BJ-TC-A-3560G-72.254.129-E0,10.72.254.129,cisco,eas10.tc.sinanode.com
TC,YH11040074,BJ-TC-A-3560X-72.254.130-E0,10.72.254.130,cisco,eas11.tc.sinanode.com
TC,YH11040075,BJ-TC-A-3560X-72.254.131-E0,10.72.254.131,cisco,eas12.tc.sinanode.com
TC,YH11040076,BJ-TC-A-3560X-72.254.132-E0,10.72.254.132,cisco,eas13.tc.sinanode.com
TC,YH11040077,BJ-TC-A-3560X-72.254.133-E0,10.72.254.133,cisco,eas14.tc.sinanode.com
TC,YH11040078,BJ-TC-A-3560X-72.254.134-E0,10.72.254.134,cisco,eas15.tc.sinanode.com
TC,YH11040079,BJ-TC-A-3560X-72.254.135-E0,10.72.254.135,cisco,eas16.tc.sinanode.com
TC,YH11040081,BJ-TC-A-3560X-72.254.137-E0,10.72.254.137,cisco,eas17.tc.sinanode.com
TC,YH11040082,BJ-TC-A-3560X-72.254.138-E0,10.72.254.138,cisco,eas18.tc.sinanode.com
TC,YH11040083,BJ-TC-A-3560G-72.254.139-E0,10.72.254.139,cisco,eas19.tc.sinanode.com
TC,YH11040084,BJ-TC-A-3560X-72.254.140-E0,10.72.254.140,cisco,eas20.tc.sinanode.com
TC,YH11040085,BJ-TC-A-3560G-72.254.141-E0,10.72.254.141,cisco,eas21.tc.sinanode.com
TC,YH11040086,BJ-TC-A-3560X-72.254.142-E0,10.72.254.142,cisco,eas22.tc.sinanode.com
TC,YH11040087,BJ-TC-A-3560X-72.254.143-E0,10.72.254.143,cisco,eas23.tc.sinanode.com
TC,YH11060097,BJ-TC-A-3560X-72.254.145-E0,10.72.254.145,cisco,eas24.tc.sinanode.com
TC,YH11060098,BJ-TC-A-3560X-72.254.146-E0,10.72.254.146,cisco,eas25.tc.sinanode.com
TC,YH11060099,BJ-TC-A-3560X-72.254.147-E0,10.72.254.147,cisco,eas26.tc.sinanode.com
TC,YH11060100,BJ-TC-A-3560X-72.254.148-E0,10.72.254.148,cisco,eas27.tc.sinanode.com
TC,YH11060101,BJ-TC-A-3560X-72.254.149-E0,10.72.254.149,cisco,eas28.tc.sinanode.com
TC,YH11060102,BJ-TC-A-3560X-72.254.150-E0,10.72.254.150,cisco,eas29.tc.sinanode.com
TC,YH11060115,BJ-TC-A-3560X-72.254.152-E0,10.72.254.152,cisco,eas30.tc.sinanode.com
TC,YH11060145,BJ-TC-A-3560X-72.254.153-E0,10.72.254.153,cisco,eas31.tc.sinanode.com
TC,YH11060118,BJ-TC-A-3560X-72.254.154-E0,10.72.254.154,cisco,eas32.tc.sinanode.com
TC,YH11060148,BJ-TC-A-3560X-72.254.155-E0,10.72.254.155,cisco,eas33.tc.sinanode.com
TC,YH11040064,BJ-TC-A-3560X-72.254.156-E0,10.72.254.156,cisco,eas34.tc.sinanode.com
TC,YH11040092,BJ-TC-A-3560X-72.254.157-E0,10.72.254.157,cisco,eas35.tc.sinanode.com
TC,YH11040089,BJ-TC-A-3560X-72.254.158-E0,10.72.254.158,cisco,eas36.tc.sinanode.com
TC,YH11040058,BJ-TC-A-3560X-72.254.159-E0,10.72.254.159,cisco,eas37.tc.sinanode.com
TC,YH11040056,BJ-TC-A-3560X-72.254.160-E0,10.72.254.160,cisco,eas38.tc.sinanode.com
TC,YH11070062,BJ-TC-A-3560X-72.254.161-E0,10.72.254.161,cisco,eas39.tc.sinanode.com
TC,YH11070063,BJ-TC-A-3560X-72.254.162-E0,10.72.254.162,cisco,eas40.tc.sinanode.com
TC,YH11070064,BJ-TC-A-3560X-72.254.163-E0,10.72.254.163,cisco,eas41.tc.sinanode.com
TC,YH11070065,BJ-TC-A-3560X-72.254.164-E0,10.72.254.164,cisco,eas42.tc.sinanode.com
TC,YH11070066,BJ-TC-A-3560X-72.254.165-E0,10.72.254.165,cisco,eas43.tc.sinanode.com
TC,YH11070067,BJ-TC-A-3560X-72.254.166-E0,10.72.254.166,cisco,eas44.tc.sinanode.com
TC,YH11070068,BJ-TC-A-3560X-72.254.167-E0,10.72.254.167,cisco,eas45.tc.sinanode.com
TC,YH11070075,BJ-TC-A-3560X-72.254.168-E0,10.72.254.168,cisco,eas46.tc.sinanode.com
TC,YH11070076,BJ-TC-A-3560X-72.254.169-E0,10.72.254.169,cisco,eas47.tc.sinanode.com
TC,YH11070077,BJ-TC-A-3560X-72.254.170-E0,10.72.254.170,cisco,eas48.tc.sinanode.com
TC,YH11070078,BJ-TC-A-3560X-72.254.171-E0,10.72.254.171,cisco,eas49.tc.sinanode.com
TC,YH11070079,BJ-TC-A-3560X-72.254.172-E0,10.72.254.172,cisco,eas50.tc.sinanode.com
TC,YH11070080,BJ-TC-A-3560X-72.254.173-E0,10.72.254.173,cisco,eas51.tc.sinanode.com
TC,YH11070081,BJ-TC-A-3560X-72.254.174-E0,10.72.254.174,cisco,eas52.tc.sinanode.com
TC,YH11070082,BJ-TC-A-3560X-72.254.175-E0,10.72.254.175,cisco,eas53.tc.sinanode.com
